,0
198,0.9411764705882353
199,0.9607843137254902
200,0.4333504889346372
201,0.49732047159699894
202,0.40728744939271255
203,0.4966442953020134
204,0.43615107913669066
205,0.4352517985611511
206,0.36247723132969034
207,0.5404255319148936
208,0.5046554934823091
209,0.5460526315789473
210,0.5460526315789473
211,0.5789473684210527
212,0.29961832061068705
213,0.21183206106870228
214,0.4055299539170507
215,0.36363636363636365
216,0.38995215311004783
217,0.3492822966507177
218,0.5412087912087912
219,0.34947768281101615
220,0.4759825327510917
221,0.4759825327510917
222,0.33879781420765026
223,0.34972677595628415
224,0.7370892018779343
225,0.49910873440285203
226,0.3970114268971579
227,0.4751958224543081
228,0.4472271914132379
229,0.5495495495495496
230,0.2339506172839506
231,0.561525129982669
232,0.5963541666666666
233,0.5333333333333333
234,0.5473684210526316
235,0.397196261682243
236,0.40816326530612246
237,0.4492753623188406
238,0.5154109589041096
239,0.3917995444191344
240,0.3668730650154799
241,0.6033402922755741
242,0.2992957746478873
243,0.4696969696969697
244,0.3082158483228002
245,0.30140982012639767
246,0.16607084822879428
247,0.3298667533311667
248,0.5258249641319943
249,0.24408117249154454
250,0.33748443337484435
251,0.5421686746987951
252,0.5301204819277109
253,0.5301204819277109
254,0.4457831325301205
255,0.40142095914742454
256,0.493361285814116
257,0.4024982650936849
258,0.3772455089820359
259,0.3652694610778443
260,0.20958083832335328
261,0.40119760479041916
262,0.4311377245508982
263,0.5604395604395604
264,0.39403973509933776
265,0.278434940855323
266,0.1933152664859982
267,0.11721224920802534
268,0.1900739176346357
269,0.2781065088757396
270,0.4526627218934911
271,0.33575317604355714
272,0.4337568058076225
273,0.4627949183303085
274,0.4355716878402904
275,0.45375722543352603
276,0.6666666666666666
277,0.40203761755485895
278,0.5714285714285714
279,0.4383954154727794
280,0.2988650693568726
281,0.4943253467843632
282,0.3455233291298865
283,0.524812030075188
284,0.5368421052631579
285,0.6561604584527221
286,0.2760800842992624
287,0.5291095890410958
288,0.5729585006693441
289,0.35236768802228413
290,0.3735632183908046
291,0.5532407407407407
292,0.4643765903307888
293,0.4160839160839161
294,0.3783592644978784
295,0.2710583153347732
296,0.519916142557652
297,0.4260089686098655
298,0.3555404486743712
299,0.4289245982694685
300,0.4025157232704403
301,0.44025157232704404
302,0.42138364779874216
303,0.43955094991364424
304,0.4541387024608501
305,0.5284810126582279
306,0.42272179847450825
307,0.37542087542087543
308,0.3333333333333333
309,0.29124579124579125
310,0.3602693602693603
311,0.5925925925925926
312,0.5395408163265306
313,0.5426765015806112
314,0.44285714285714284
315,0.47285714285714286
316,0.4376292212267402
317,0.49842767295597484
318,0.5748251748251748
319,0.7317880794701986
320,0.47107438016528924
321,0.3888888888888889
322,0.5238879736408567
323,0.4621212121212121
324,0.488086642599278
325,0.49318181818181817
326,0.2569778633301251
327,0.5439739413680782
328,0.3380726698262243
329,0.34913112164297
330,0.35071090047393366
331,0.3157894736842105
332,0.4244791666666667
333,0.4262152777777778
334,0.3958333333333333
335,0.6280667320902846
336,0.519774011299435
337,0.4630404463040446
338,0.45556594948550044
339,0.49295774647887325
340,0.6027397260273972
341,0.3814553990610329
342,0.2996742671009772
343,0.18436482084690553
344,0.4064039408866995
345,0.27598566308243727
346,0.35278514588859416
347,0.22015915119363394
348,0.246684350132626
349,0.35809018567639256
350,0.376657824933687
351,0.46690647482014386
352,0.4836272040302267
353,0.4118773946360153
354,0.3357142857142857
355,0.46440677966101696
356,0.5615384615384615
357,0.4074074074074074
358,0.35427807486631013
359,0.23975044563279857
360,0.31327985739750447
361,0.06372549019607843
362,0.07798573975044563
363,0.41515151515151516
364,0.46485260770975056
365,0.4772956609485368
366,0.38275862068965516
367,0.5948717948717949
368,0.7261146496815286
369,0.5798816568047337
370,0.32929782082324455
371,0.3486682808716707
372,0.3286118980169972
373,0.45454545454545453
374,0.4299226139294927
375,0.35634328358208955
376,0.4396371249127704
377,0.15724381625441697
378,0.28886925795053003
379,0.14487632508833923
380,0.16342756183745583
381,0.31343283582089554
382,0.40746268656716417
383,0.5595744680851064
384,0.760989010989011
385,0.3383705650459921
386,0.5392857142857143
387,0.35051546391752575
388,0.32242990654205606
389,0.18799368088467613
390,0.28278041074249605
391,0.3432203389830508
392,0.31476997578692495
393,0.6646341463414634
394,0.5677179962894249
395,0.5677179962894249
396,0.4576271186440678
397,0.5181347150259067
398,0.5043782837127846
399,0.4475
400,0.3601036269430052
401,0.3952702702702703
402,0.6209677419354839
403,0.6209677419354839
404,0.6263440860215054
405,0.41291291291291293
406,0.6615384615384615
407,0.3095843935538592
408,0.15776081424936386
409,0.4539052496798976
410,0.4955947136563877
411,0.5427728613569321
412,0.4206896551724138
413,0.6600985221674877
414,0.6185185185185185
415,0.6909090909090909
416,0.7272727272727273
417,0.7363636363636363
418,0.5393548387096774
419,0.1367741935483871
420,0.39344262295081966
421,0.3459915611814346
422,0.36619718309859156
423,0.4140625
424,0.32151898734177214
425,0.34894772572980315
426,0.26272912423625255
427,0.3087121212121212
428,0.3872255489021956
429,0.22031094938802515
430,0.32124352331606215
431,0.5736434108527132
432,0.40941176470588236
433,0.40705882352941175
434,0.7337962962962963
435,0.256838905775076
436,0.5969868173258004
437,0.4798890429958391
438,0.48366013071895425
439,0.875
440,0.8563049853372434
441,0.37540453074433655
442,0.39158576051779936
443,0.37303370786516854
444,0.5933333333333334
445,0.4744186046511628
446,0.6464088397790055
447,0.6464088397790055
448,0.5292479108635098
449,0.5459610027855153
450,0.3851203501094092
451,0.38074398249452956
452,0.3916849015317287
453,0.38949671772428884
454,0.47717842323651455
455,0.2885514018691589
456,0.36607142857142855
457,0.39325842696629215
458,0.36645962732919257
459,0.479023646071701
460,0.38085106382978723
461,0.5142566191446029
462,0.5294117647058824
463,0.4828101644245142
464,0.5294117647058824
465,0.42171189979123175
466,0.33820459290187893
467,0.4869215291750503
468,0.4314655172413793
469,0.4875444839857651
470,0.4875444839857651
471,0.3469387755102041
472,0.26034063260340634
473,0.5028768699654775
474,0.5047923322683706
475,0.48066298342541436
476,0.574585635359116
477,0.7046632124352331
478,0.6021052631578947
479,0.6328125
480,0.48497854077253216
481,0.44419642857142855
482,0.4336989032901296
483,0.604040404040404
484,0.4510556621880998
485,0.42239048134126556
486,0.4496124031007752
487,0.44573643410852715
488,0.35655737704918034
489,0.42926356589147285
490,0.3860640301318267
491,0.47300215982721383
492,0.48596112311015116
493,0.4411764705882353
494,0.5610619469026549
495,0.5741127348643006
496,0.18927973199329984
497,0.4462490332559938
498,0.5952380952380952
499,0.36470588235294116
500,0.15789473684210525
501,0.34558823529411764
502,0.685064935064935
503,0.32571428571428573
504,0.17307692307692307
505,0.6997990906207042
506,0.4115308151093439
507,0.47702589807852963
508,0.5457543281121187
509,0.4618320610687023
510,0.2762336925694838
511,0.26602382302892796
512,0.51252408477842
513,0.5463347164591977
514,0.49172794117647056
515,0.6854838709677419
516,0.17853658536585365
517,0.5053658536585366
518,0.67
519,0.37656903765690375
520,0.4796573875802998
521,0.40768409818569906
522,0.3156808803301238
523,0.5027829313543599
524,0.35585585585585583
525,0.35135135135135137
526,0.3536036036036036
527,0.36261261261261263
528,0.5426460711887172
529,0.30187416331994643
530,0.526813880126183
531,0.3682219419924338
532,0.4983922829581994
533,0.428
534,0.41333333333333333
535,0.6732673267326733
536,0.4524236983842011
537,0.42223692918596956
538,0.34615384615384615
539,0.33698453608247425
540,0.39375542064180397
541,0.5346534653465347
542,0.41949967928159076
543,0.6209150326797386
544,0.43157894736842106
545,0.43812375249500995
546,0.23828125
547,0.23828125
548,0.5070993914807302
549,0.36085626911314983
550,0.3302752293577982
551,0.4659890539483972
552,0.780327868852459
553,0.7049180327868853
554,0.3982808022922636
555,0.48011363636363635
556,0.4968944099378882
557,0.447887323943662
558,0.632
559,0.616
560,0.4281437125748503
561,0.38877551020408163
562,0.5313807531380753
563,0.39556962025316456
564,0.43832599118942733
565,0.5306859205776173
566,0.5517241379310345
567,0.5310880829015544
568,0.43218475073313783
569,0.5721200387221684
570,0.5605033881897387
571,0.4300395256916996
572,0.343205574912892
573,0.6582278481012658
574,0.6139240506329114
575,0.6518987341772152
576,0.48463687150837986
577,0.5025188916876574
578,0.4970131421744325
579,0.47928994082840237
580,0.2514792899408284
581,0.1738931994523049
582,0.5843253968253969
583,0.6180555555555556
584,0.5972222222222222
585,0.4027777777777778
586,0.50546875
587,0.2828282828282828
588,0.2699724517906336
589,0.3305785123966942
590,0.5186385737439222
591,0.3650107991360691
592,0.129973474801061
593,0.4835868694955965
594,0.37636003956478736
595,0.496
596,0.4397810218978102
597,0.5459940652818991
598,0.35514018691588783
599,0.4084249084249084
600,0.27380952380952384
601,0.39377289377289376
602,0.3772893772893773
603,0.40934065934065933
604,0.23976109215017063
605,0.5556792873051225
606,0.42857142857142855
607,0.3882631890930646
608,0.454337899543379
609,0.3926940639269406
610,0.25164473684210525
611,0.19953051643192488
612,0.6601307189542484
613,0.673202614379085
614,0.5190311418685121
615,0.4641025641025641
616,0.17559863169897377
617,0.6079545454545454
618,0.8058252427184466
619,0.8058252427184466
620,0.6090909090909091
621,0.0694300518134715
622,0.43028846153846156
623,0.5240384615384616
624,0.47115384615384615
625,0.4567307692307692
626,0.46153846153846156
627,0.4788732394366197
628,0.46236559139784944
629,0.443010752688172
630,0.35
631,0.40185185185185185
632,0.3351851851851852
633,0.5440677966101695
634,0.4820295983086681
635,0.46846846846846846
636,0.4735202492211838
637,0.4465753424657534
638,0.3872651356993737
639,0.5
640,0.4090909090909091
641,0.6324324324324324
642,0.48220064724919093
643,0.40601503759398494
644,0.42857142857142855
645,0.2730015082956259
646,0.46774193548387094
647,0.597444089456869
648,0.39473684210526316
649,0.5084033613445378
650,0.44753086419753085
651,0.4333756345177665
652,0.5756457564575646
653,0.5380710659898477
654,0.4031456953642384
655,0.2905629139072848
656,0.2519788918205805
657,0.42473118279569894
658,0.5290322580645161
659,0.481651376146789
660,0.17008196721311475
661,0.42800632911392406
662,0.4482758620689655
663,0.46853146853146854
664,0.32231404958677684
665,0.625
666,0.36386449184441655
667,0.58125
668,0.4470588235294118
669,0.322061191626409
670,0.5321100917431193
671,0.47015147015147013
672,0.4364820846905538
673,0.3333333333333333
674,0.4148148148148148
675,0.4148148148148148
676,0.4148148148148148
677,0.4148148148148148
678,0.40370370370370373
679,0.42592592592592593
680,0.4111111111111111
681,0.4185185185185185
682,0.42592592592592593
683,0.4148148148148148
684,0.4148148148148148
685,0.4148148148148148
686,0.4148148148148148
687,0.5196969696969697
688,0.5075757575757576
689,0.31116279069767444
690,0.5558139534883721
691,0.2749836708033965
692,0.36018957345971564
693,0.26443768996960487
694,0.32066869300911854
695,0.2629179331306991
696,0.25987841945288753
697,0.41168289290681503
698,0.43360840210052515
699,0.5538461538461539
700,0.44075829383886256
701,0.38095238095238093
702,0.4190231362467866
703,0.24766355140186916
704,0.28888888888888886
705,0.39897134459955913
706,0.5102659037361158
707,0.6698795180722892
708,0.5061728395061729
709,0.5185185185185185
710,0.40634005763688763
711,0.4584221748400853
712,0.4180478821362799
713,0.26666666666666666
714,0.46547884187082406
715,0.45434298440979953
716,0.4567669172932331
717,0.33541341653666146
718,0.32761310452418096
719,0.3268608414239482
720,0.4395017793594306
721,0.45298446443172524
722,0.2027491408934708
723,0.4447852760736196
724,0.45605700712589076
725,0.42160278745644597
726,0.5470383275261324
727,0.45925925925925926
728,0.5240641711229946
729,0.6209302325581395
730,0.18100263852242743
731,0.4890829694323144
732,0.3438995215311005
733,0.7256637168141593
734,0.5439024390243903
735,0.4375
736,0.23728813559322035
737,0.4742268041237113
738,0.45901639344262296
739,0.578268876611418
740,0.11042183622828784
741,0.30517711171662126
742,0.298819255222525
743,0.47619047619047616
744,0.2856230031948882
745,0.48326771653543305
746,0.4207920792079208
747,0.3088235294117647
748,0.4672566371681416
749,0.4517994858611825
750,0.447887323943662
751,0.314410480349345
752,0.4196642685851319
753,0.5676959619952494
754,0.275
755,0.41
756,0.2
757,0.195
758,0.22
759,0.27
760,0.275
761,0.43327126008690253
762,0.44188280499519694
763,1.0
764,0.42900302114803623
765,0.2928637627432808
766,0.34710743801652894
767,0.48760330578512395
768,0.6884422110552764
769,0.33635539437896644
770,0.44932432432432434
771,0.4594594594594595
772,0.43243243243243246
773,0.4810379241516966
774,0.8934426229508197
775,0.85
776,0.9214285714285714
777,0.6974789915966386
778,0.45676004872107184
779,0.46823956442831216
780,0.8333333333333334
781,0.49855907780979825
782,0.28274428274428276
783,0.4540059347181009
784,0.4706521739130435
785,0.8157894736842105
786,0.5394736842105263
787,0.34011184544992373
788,0.4482758620689655
789,0.4267241379310345
790,0.42436974789915966
791,0.2519747235387046
792,0.5137254901960784
793,0.624
794,0.4647887323943662
795,0.3473170731707317
796,0.2397862979258328
797,0.25675675675675674
798,0.21935889377749843
799,0.2023884349465745
800,0.5824175824175825
801,0.44554455445544555
802,0.3188976377952756
803,0.3410553410553411
804,0.542608695652174
805,0.4788732394366197
806,0.4464856230031949
807,0.3333333333333333
808,0.6043956043956044
809,0.5888157894736842
810,0.6158536585365854
811,0.6053882725832013
812,0.5276595744680851
813,0.5719489981785064
814,0.37474541751527496
815,0.3904382470119522
816,0.5747663551401869
817,0.5672371638141809
818,0.2614879649890591
819,0.5512605042016807
820,0.298376480912681
821,0.40148698884758366
822,0.3805774278215223
823,0.43060959792477305
824,0.4629861982434128
825,0.46763754045307443
826,0.48825503355704697
827,0.44761904761904764
828,0.5142857142857142
829,0.5693548387096774
830,0.2855313700384123
831,0.5404624277456648
832,0.3958333333333333
833,0.4375
834,0.3958333333333333
835,0.4583333333333333
836,0.3888888888888889
837,0.3888888888888889
838,0.4166666666666667
839,0.4166666666666667
840,0.3819444444444444
841,0.4305555555555556
842,0.4411764705882353
843,0.5217391304347826
844,0.40993788819875776
845,0.4796116504854369
846,0.35986913849509267
847,0.5
848,0.42250530785562634
849,0.56
850,0.33876221498371334
851,0.48302469135802467
852,0.49576669802445905
853,0.43103448275862066
854,0.8549222797927462
855,0.4027504911591356
856,0.5060386473429952
857,0.35119047619047616
858,0.46829971181556196
859,0.41828478964401294
860,0.41423948220064727
861,0.41585760517799353
862,0.6317460317460317
863,0.33203125
864,0.2265625
865,0.5182724252491694
866,0.32947976878612717
867,0.5848214285714286
868,0.6652542372881356
869,0.2973593570608496
870,0.5526315789473685
871,0.3277310924369748
872,0.5448170731707317
873,0.490280777537797
874,0.43891402714932126
875,0.601593625498008
876,0.518796992481203
877,0.48872180451127817
878,0.518796992481203
879,0.5488721804511278
880,0.2781954887218045
881,0.5413533834586466
882,0.49624060150375937
883,0.4056603773584906
884,0.42971887550200805
885,0.4664179104477612
886,0.45244956772334294
887,0.5773584905660377
888,0.19457735247208932
889,0.23285486443381181
890,0.3317384370015949
891,0.4904862579281184
892,0.19737919737919737
893,0.5843920145190563
894,0.3599320882852292
895,0.5553470919324578
896,0.5768535262206148
897,0.451685393258427
898,0.2474040632054176
899,0.49604743083003955
900,0.5366430260047281
901,0.1591796875
902,0.4169921875
903,0.5241057542768274
904,0.46098003629764067
905,0.4582043343653251
906,0.7744360902255639
907,0.5410447761194029
908,0.4032846715328467
909,0.38493723849372385
910,0.5522827687776142
911,0.48390342052313884
912,0.281148429035753
913,0.4
914,0.4786885245901639
915,0.5581395348837209
916,0.32060247444862827
917,0.5076923076923077
918,0.5191666666666667
919,0.7982456140350878
920,0.8245614035087719
921,0.21524064171122995
922,0.3644859813084112
923,0.3604806408544726
924,0.29506008010680906
925,0.36181575433911883
926,0.3644859813084112
927,0.676056338028169
928,0.4464075382803298
929,0.5904522613065326
930,0.4430746918056563
931,0.5277161862527716
932,0.33756345177664976
933,0.314932992980217
934,0.39803439803439805
935,0.1375921375921376
936,0.4004914004914005
937,0.4288681204569055
938,0.31360332294911736
939,0.4089380105718405
940,0.3093220338983051
941,0.4563106796116505
942,0.4174757281553398
943,0.4174757281553398
944,0.4390103567318757
945,0.44131185270425777
946,0.494579945799458
947,0.9166666666666666
948,0.28404255319148936
949,0.4372340425531915
950,0.20982355746304243
951,0.48143236074270557
952,0.2803921568627451
953,0.4290657439446367
954,0.6440677966101694
955,0.6186440677966102
956,0.5086206896551724
957,0.4511494252873563
958,0.5627586206896552
959,0.4935400516795866
960,0.3004494382022472
961,0.20687910976226606
962,0.52
963,0.43439363817097415
964,0.48175865294667913
965,0.6035502958579881
966,0.3929219600725953
967,0.429940119760479
968,0.5180722891566265
969,0.3858751279426817
970,0.4031620553359684
971,0.29901960784313725
972,0.46568627450980393
973,0.39669421487603307
974,0.3064516129032258
975,0.3933933933933934
976,0.36936936936936937
977,0.558091286307054
978,0.25586995785671285
979,0.6097560975609756
980,0.34146341463414637
981,0.524390243902439
982,0.524390243902439
983,0.5487804878048781
984,0.5304878048780488
985,0.3370288248337029
986,0.3968957871396896
987,0.5095057034220533
988,0.3805970149253731
989,0.43956043956043955
990,0.375
991,0.4010152284263959
992,0.484375
993,0.36363636363636365
994,0.37969543147208124
995,0.31675126903553297
996,0.4541984732824427
997,0.38496583143507973
998,0.4145785876993166
999,0.39863325740318906
1000,0.6082004555808656
1001,0.448062015503876
1002,0.33596318211702825
1003,0.5380116959064327
1004,0.4874675885911841
1005,0.45241654210264076
1006,0.5748663101604278
1007,0.16458852867830423
1008,0.3981042654028436
1009,0.46382978723404256
1010,0.3276374442793462
1011,0.4747307373653687
1012,0.4403409090909091
1013,0.4254658385093168
1014,0.5016233766233766
1015,0.344311377245509
1016,0.5020188425302826
1017,0.6222222222222222
1018,0.1323529411764706
1019,0.2826797385620915
1020,0.3877068557919622
1021,0.5656565656565656
1022,0.494949494949495
1023,0.5606060606060606
1024,0.41899441340782123
1025,0.5363128491620112
1026,0.505
1027,0.45077220077220076
1028,0.3333333333333333
1029,0.41594454072790293
1030,0.31015452538631344
1031,0.3867979154603358
1032,0.390851187029531
1033,0.12217718587145339
1034,0.6133333333333333
1035,0.44
1036,0.353486646884273
1037,0.3939169139465875
1038,0.4657210401891253
1039,0.4883720930232558
1040,0.42005813953488375
1041,0.4890829694323144
1042,0.537117903930131
1043,0.46709129511677283
1044,0.41313050440352284
1045,0.4533106960950764
1046,0.4666666666666667
1047,0.41811023622047244
1048,0.44936708860759494
1049,0.41456953642384103
1050,0.5357142857142857
1051,0.4642857142857143
1052,0.5076452599388379
1053,0.41456582633053224
1054,0.38526912181303113
1055,0.4396984924623116
1056,0.37258687258687256
1057,0.32547169811320753
1058,0.36792452830188677
1059,0.5060827250608273
1060,0.2658959537572254
1061,0.24208304011259676
1062,0.46537396121883656
1063,0.5213675213675214
1064,0.49120992761116855
1065,0.6060606060606061
1066,0.4199134199134199
1067,0.48717948717948717
1068,0.4795539033457249
1069,0.4944237918215613
1070,0.49070631970260226
1071,0.41534391534391535
1072,0.44537815126050423
1073,0.40625
1074,0.41015625
1075,0.4642857142857143
1076,0.2701525054466231
1077,0.4580233793836344
1078,0.47305389221556887
1079,0.4716981132075472
1080,0.4502032520325203
1081,0.5141776937618148
1082,0.4420289855072464
1083,0.4202586206896552
1084,0.36714542190305205
1085,0.5134408602150538
1086,0.4444444444444444
1087,0.5238095238095238
1088,0.4532803180914513
1089,0.5370705244122965
1090,0.2391653290529695
1091,0.24558587479935795
1092,0.34690681284259983
1093,0.4434229137199434
1094,0.5
1095,0.37490882567469
1096,0.09366391184573003
1097,0.41722885313959523
1098,0.5459249676584734
1099,0.44021473889702295
1100,0.4189723320158103
1101,0.3706395348837209
1102,0.4904921700223714
1103,0.6480446927374302
1104,0.5800653594771242
1105,0.352787456445993
1106,0.8076923076923077
1107,0.6268115942028986
1108,0.529126213592233
1109,0.529126213592233
1110,0.4262626262626263
1111,0.13261163734776726
1112,0.47593582887700536
1113,0.35648994515539306
1114,0.610655737704918
1115,0.6147540983606558
1116,0.5835866261398176
1117,0.39026915113871635
1118,0.48084054388133496
1119,0.5510204081632653
1120,0.49014084507042255
1121,0.4959785522788204
1122,0.4608695652173913
1123,0.40318302387267907
1124,0.33402922755741127
1125,0.4872881355932203
1126,0.3144404332129964
1127,0.5875370919881305
1128,0.5221556886227545
1129,0.48263473053892214
1130,0.5688775510204082
1131,0.3542116630669546
1132,0.435
1133,0.49228395061728397
1134,0.35507246376811596
1135,0.39641943734015345
1136,0.5952
1137,0.31889400921658984
1138,0.39552238805970147
1139,0.42972350230414746
1140,0.7386934673366834
1141,0.4588045234248788
1142,0.84375
1143,0.8229166666666666
1144,0.6911196911196911
1145,0.694980694980695
1146,0.1891025641025641
1147,0.7450980392156863
1148,0.40771349862258954
1149,0.4146341463414634
1150,0.4594594594594595
1151,0.5703703703703704
1152,0.25869120654396727
1153,0.4673202614379085
1154,0.4788732394366197
1155,0.4843243243243243
1156,0.4207650273224044
1157,0.25523809523809526
1158,0.5301418439716312
1159,0.5985915492957746
1160,0.5894538606403014
1161,0.49789915966386555
1162,0.24013157894736842
1163,0.23355263157894737
1164,0.24671052631578946
1165,0.24013157894736842
1166,0.24013157894736842
1167,0.5416666666666666
1168,0.22475106685633
1169,0.32954006638217165
1170,0.5286103542234333
1171,0.49421296296296297
1172,0.5690072639225182
1173,0.4983922829581994
1174,0.408
1175,0.16924910607866508
1176,0.5521023765996343
1177,0.39787234042553193
1178,0.4085106382978723
1179,0.2
1180,0.4448844884488449
1181,0.40310077519379844
1182,0.45161290322580644
1183,0.45878136200716846
1184,0.43727598566308246
1185,0.4444444444444444
1186,0.5962732919254659
1187,0.41765704584040747
1188,0.5028735632183908
1189,0.321247892074199
1190,0.5030425963488844
1191,0.45918367346938777
1192,0.4959183673469388
1193,0.4906832298136646
1194,0.4983922829581994
1195,0.3583815028901734
1196,0.4508670520231214
1197,0.4234326824254882
1198,0.32303370786516855
1199,0.3879310344827586
1200,0.5513733468972533
1201,0.4227027027027027
1202,0.5324074074074074
1203,0.47453703703703703
1204,0.30092592592592593
1205,0.4600760456273764
1206,0.5406360424028268
1207,0.7119341563786008
1208,0.8130081300813008
1209,0.6272189349112426
1210,0.46466431095406363
1211,0.5972222222222222
1212,0.5476190476190477
1213,0.322690992018244
1214,0.2544
1215,0.5163551401869159
1216,0.24895688456189152
1217,0.25034770514603616
1218,0.17663421418636996
1219,0.6884735202492211
1220,0.45170454545454547
1221,0.46582278481012657
1222,0.45714285714285713
1223,0.44285714285714284
1224,0.5100917431192661
1225,0.6629213483146067
1226,0.44696969696969696
1227,0.41414141414141414
1228,0.4080800593031875
1229,0.22833333333333333
1230,0.36414048059149723
1231,0.2746987951807229
1232,0.6597938144329897
1233,0.44495412844036697
1234,0.42201834862385323
1235,0.5958333333333333
1236,0.49675625579240035
1237,0.36983842010771995
1238,0.4140625
1239,0.35714285714285715
1240,0.3393665158371041
1241,0.4253393665158371
1242,0.3404255319148936
1243,0.4462686567164179
1244,0.5044052863436124
1245,0.41739130434782606
1246,0.43478260869565216
1247,0.2772543741588156
1248,0.4414535666218035
1249,0.6287878787878788
1250,0.5303030303030303
1251,0.6029411764705882
1252,0.4835589941972921
1253,0.3333333333333333
1254,0.38414634146341464
1255,0.5717821782178217
1256,0.3900414937759336
1257,0.5077138849929874
1258,0.5050505050505051
1259,0.6919233971690258
1260,0.5294117647058824
1261,0.4594594594594595
1262,0.4311377245508982
1263,0.46851654215581645
1264,0.4695837780149413
1265,0.4816824966078697
1266,0.5106732348111659
1267,0.10588235294117647
1268,0.4292155094679892
1269,0.1721698113207547
1270,0.0660377358490566
1271,0.16792452830188678
1272,0.20707547169811322
1273,0.18066037735849055
1274,0.47214854111405835
